exp,episode,MA10
0,0,19.508196721311464
0,1,16.04239623299616
0,2,15.554166490787253
0,3,17.611808074197278
0,4,20.08388254958337
0,5,20.450796433595894
0,6,22.582195262409908
0,7,26.051116658804467
0,8,24.540294994809294
0,9,23.37240584620556
0,10,24.35844624233379
0,11,28.234567586593613
0,12,31.147752299969397
0,13,31.57386976485762
0,14,29.23428411849874
0,15,29.366760191360736
0,16,30.333034701164657
0,17,26.530215692216622
0,18,26.505041543733814
0,19,26.83462446329687
0,20,25.84076739804049
0,21,22.31601086955649
0,22,21.59463292033249
0,23,19.870042173001533
0,24,26.364530986368845
0,25,26.521794190209967
0,26,24.337558329800835
0,27,25.242909197134384
0,28,25.18884020959047
0,29,26.38670184481059
0,30,26.548370374654304
0,31,26.900522454998633
0,32,25.5576482869132
0,33,26.11243701930756
0,34,20.19928132442773
0,35,18.294514234288595
0,36,17.597647244635784
0,37,17.04734013824246
0,38,19.372373896682067
0,39,18.521410350244995
0,40,21.078456608809315
0,41,21.54669190292696
0,42,20.647541053776116
0,43,19.973243118927765
0,44,22.339032846441622
0,45,24.59087618718785
0,46,23.590927583111103
0,47,23.182373214789294
0,48,22.269582517114877
0,49,23.613796600929543
0,50,19.97358064102034
0,51,18.12873932304986
0,52,19.820748919293024
0,53,24.130398966817427
0,54,21.393360763862837
0,55,22.412160275735516
0,56,26.443211729874207
0,57,27.01074846123644
0,58,27.93210609794291
0,59,27.604859696000837
0,60,30.05335786449899
0,61,30.625542384651016
0,62,30.16024655245949
0,63,26.300236000548686
0,64,28.367871071424094
0,65,26.689525898488267
0,66,22.714857060268947
0,67,27.708009837312762
0,68,25.51161344091637
0,69,26.82672238639766
0,70,25.740181033014203
0,71,27.520092732793444
0,72,29.717521436443583
0,73,31.41202690487337
0,74,29.767360150452767
0,75,28.535261905526802
0,76,28.60913472384563
0,77,23.218918188412555
0,78,24.26763808701838
0,79,24.452940100441204
0,80,27.088628740646364
0,81,25.7597693829498
0,82,23.529492092216643
0,83,22.307819293590207
0,84,23.523350151550968
0,85,24.358782838334825
0,86,25.71957885823532
0,87,25.495200245518557
0,88,24.054024756526108
0,89,20.524705028634955
0,90,19.218715636550094
0,91,20.709105048891466
0,92,19.8845888328211
0,93,20.856261631447534
0,94,20.172748117934027
0,95,19.36039167676006
0,96,18.93601891690343
0,97,18.958381400587932
0,98,23.0000202139326
0,99,23.510292322776138
0,100,22.5171344280393
0,101,21.15350146511709
0,102,20.306798076468368
0,103,20.87923237857323
0,104,24.115872741563948
0,105,26.997198525487597
0,106,28.84275849995609
0,107,29.03909281080653
0,108,27.78478138272027
0,109,27.832853392011792
0,110,26.563696765505775
0,111,29.740745910342305
0,112,31.01510485256564
0,113,29.07282352126574
0,114,29.54329177632703
0,115,29.22970208805176
0,116,27.18306233480855
0,117,27.46603288538473
0,118,26.129086035325304
0,119,28.50321953981824
0,120,28.225709499657597
0,121,25.201553042424834
0,122,26.149505586102936
0,123,25.92553318023919
0,124,24.89906680721966
0,125,22.869334991668826
0,126,22.333782964090126
0,127,23.336410645069616
0,128,23.09682472187273
0,129,20.875245774504315
0,130,23.464118846864928
0,131,23.467907380791576
0,132,23.8876042807821
0,133,26.680658921993416
0,134,33.379365256309555
0,135,33.64727922661788
0,136,33.608452142996285
0,137,35.06220629818429
0,138,38.282732524795755
0,139,37.9417459119221
0,140,35.32289498795574
0,141,38.14869120653792
0,142,37.697595911955084
0,143,38.13372494421314
0,144,29.252706872493928
0,145,28.06293576588243
0,146,30.795108063571963
0,147,28.676015417088017
0,148,26.220483502194412
0,149,32.636205160873715
0,150,34.21956064260128
0,151,34.2393457914048
0,152,33.8551604753467
0,153,29.69152411171034
0,154,30.42262086527715
0,155,32.6499719546983
0,156,32.01010216931128
0,157,35.164140752087725
0,158,35.63064481712837
0,159,28.448413868936996
0,160,28.87331062252365
0,161,25.671273007612633
0,162,24.059578529285613
0,163,28.605714892921963
0,164,27.86824246326962
0,165,28.582485325202516
0,166,29.00682605693455
0,167,27.974400403815203
0,168,26.041785227663446
0,169,26.511056219947825
0,170,30.154236776521657
0,171,33.4738425077951
0,172,34.90476503722296
0,173,35.54923473419266
0,174,36.406990993049526
0,175,33.59445374969785
0,176,32.17483513795109
0,177,30.355430000501798
0,178,32.28939999239149
0,179,33.805662679863076
0,180,31.261435462353052
0,181,27.005929887574126
0,182,26.766279537923783
0,183,26.169946545073923
0,184,26.44545389892388
0,185,28.20188664746189
0,186,29.459186418628935
0,187,29.224934149159274
0,188,28.553060931463126
0,189,33.18416316097283
0,190,31.087835233701583
0,191,31.668126672681552
0,192,32.904866419421275
0,193,29.77098296205469
0,194,28.235253595923204
0,195,26.51493380911442
0,196,27.202020614143954
0,197,29.772338046520872
0,198,31.081998641941833
0,199,26.432554855478692
0,200,35.11271888976494
0,201,36.632011844338834
0,202,35.64393887973337
0,203,44.29017532370186
0,204,44.277983542879944
0,205,47.75162830880318
0,206,47.337461685473826
0,207,49.53788003905008
0,208,48.148325734569674
0,209,47.43799693902419
0,210,38.89582199812579
0,211,37.884015382349716
0,212,38.13074986561669
0,213,39.94083709797201
0,214,44.97880811246476
0,215,42.86129147139975
0,216,42.47208991819018
0,217,37.16162371772399
0,218,38.224270502439744
0,219,37.200526927402805
0,220,36.73087387514105
0,221,37.93370541635968
0,222,37.69872644950793
0,223,28.082719590125144
0,224,24.00831446710525
0,225,24.650751743090908
0,226,23.92096251353717
0,227,24.785426508323727
0,228,22.927477548911362
0,229,25.55481375880075
0,230,26.10993689653258
0,231,29.643772021980617
0,232,30.63139168147306
0,233,28.579375769403356
0,234,29.11846810577859
0,235,27.688056120759875
0,236,29.84791353809225
0,237,31.722540452396593
0,238,39.53856226727315
0,239,37.124225280382966
0,240,37.55829767857302
0,241,42.031379439579396
0,242,40.17521236341233
0,243,40.70739747559146
0,244,41.233658166662266
0,245,43.257403485014315
0,246,41.7337681098784
0,247,41.67814466228775
0,248,35.15408245981231
0,249,36.16088380661365
0,250,38.32735809444198
0,251,28.392588569722534
0,252,29.58325078175006
0,253,30.032890950570486
0,254,27.213152359520443
0,255,26.89025673662482
0,256,26.239256700496362
0,257,27.192403501926158
0,258,27.473053888714723
0,259,26.226050521711368
0,260,22.566804816591294
0,261,26.50759167940344
0,262,24.896163029296066
0,263,24.344868880952887
0,264,26.05074390363753
0,265,23.821520321235155
0,266,25.20262112108868
0,267,22.189081754277005
0,268,20.587181399059695
0,269,25.20699271981439
0,270,29.23678362575264
0,271,27.300322416341807
0,272,26.597625730280576
0,273,27.29253549550459
0,274,25.893726099643665
0,275,27.811964707926734
0,276,24.732307468743386
0,277,23.336327661444248
0,278,24.20875563088479
0,279,23.324876513519904
0,280,21.32609231899104
0,281,20.94481908254665
0,282,28.595247339759748
0,283,28.550315430186533
0,284,28.926027517451946
0,285,27.246048465344067
0,286,27.854995833765127
0,287,30.044264381309535
0,288,28.970746134177954
0,289,25.11007708868288
0,290,22.991029469635272
0,291,23.929888530037942
0,292,18.66404322647285
0,293,18.474455318739253
0,294,20.734878229162216
0,295,24.16171660168926
0,296,23.97101484730329
0,297,24.212334757817835
0,298,23.758788357308173
0,299,26.973525199413423
0,300,26.267944986745828
0,301,25.279951079697707
0,302,23.057245324642604
0,303,22.521472112646485
0,304,20.799520203169823
0,305,18.06526034097555
0,306,18.620249725264284
0,307,19.65208521214001
0,308,19.865222467041967
0,309,19.180763868315864
0,310,23.42205836669772
0,311,24.15055319778047
0,312,26.07280133535618
0,313,30.36327600688346
0,314,31.35299189151541
0,315,32.122606363638766
0,316,32.33542792462366
0,317,30.206830350362644
0,318,31.424918928451213
0,319,32.07240783020764
0,320,28.47701633132623
0,321,29.485810593988695
0,322,29.602224549037327
0,323,28.231614302490737
0,324,26.59217803637183
0,325,25.297637806486787
0,326,26.12861474000103
0,327,25.007279752967555
0,328,25.20099779065506
0,329,24.287465695510058
0,330,24.818054934504477
0,331,22.485505731130548
0,332,20.571903037527868
0,333,20.74338457996125
0,334,22.266404732103233
0,335,25.539460943723434
0,336,27.17443042653743
0,337,31.59620759044164
0,338,34.46019105540373
0,339,34.7189627437122
0,340,34.69376500359921
0,341,34.47012863996285
0,342,36.232142602807485
0,343,33.98417670474362
0,344,34.30187646261287
0,345,33.734166220392055
0,346,30.55932358747237
0,347,26.55765692080572
0,348,22.915233395992253
0,349,21.020756603246756
0,350,21.90765718804208
0,351,20.57765718804208
0,352,22.133858262977693
0,353,24.62276024985857
0,354,24.349456678430005
0,355,23.951488174144195
0,356,24.086710637316255
0,357,23.50069756542083
0,358,23.99070124319847
0,359,24.216590679432734
0,360,24.114366711552837
0,361,25.241198278101713
0,362,24.503484329646067
0,363,25.523208045420727
0,364,25.880478728873964
0,365,25.791792236745216
0,366,26.308005922083957
0,367,31.105927390925938
0,368,29.502917517583967
0,369,28.915962250628702
0,370,30.738998529090402
0,371,30.53736470265452
0,372,32.58639107182289
0,373,30.788881266192277
0,374,30.766728825982284
0,375,29.30256250655851
0,376,31.517650225856748
0,377,28.798054754080262
0,378,32.285138398989965
0,379,32.39808276805374
0,380,31.597859050165784
0,381,31.196674915494963
0,382,25.8986400867555
0,383,24.39838654462275
0,384,25.226867439310542
0,385,24.531883015634534
0,386,22.44296246585244
0,387,21.024752104784945
0,388,18.482863655070418
0,389,19.571849547525947
0,390,18.494539340954002
0,391,21.439264474250557
0,392,27.24261144245932
0,393,26.535242810289265
0,394,23.251100371704652
0,395,25.709807854697846
0,396,25.849007247282316
0,397,31.784576814327345
0,398,32.380926020676554
0,399,33.263854693326536
0,400,36.20441646315005
0,401,33.64567772441131
0,402,31.569135528328523
0,403,32.05745907707653
0,404,32.822099599952345
0,405,32.21826391183093
0,406,31.520668538265046
0,407,28.496922333043358
0,408,28.22267146196321
0,409,27.339683795212647
0,410,22.73894305447192
0,411,24.028610907378198
0,412,21.739951015348982
0,413,24.04627579225765
0,414,25.863202506205624
0,415,25.67075896740447
0,416,24.912762687840292
0,417,25.58984375492136
0,418,26.167155850491298
0,419,24.601817760506098
0,420,28.20515109383941
0,421,28.30111165623368
0,422,31.782479437388684
0,423,32.52557544334253
0,424,31.993093173838993
0,425,31.68967726344738
0,426,35.227526448842426
0,427,37.14437761186381
0,428,37.147189403247026
0,429,37.45459561975292
0,430,35.13546518497032
0,431,36.545523044179575
0,432,36.46711034576688
0,433,35.042290201882
0,434,36.05630150131701
0,435,35.03527243672473
0,436,35.797182522637414
0,437,39.94031405733078
0,438,38.400484997501735
0,439,38.59395967359126
0,440,41.98383314242959
0,441,40.18311285431433
0,442,39.41061887426618
0,443,43.00094145491141
0,444,43.2918337367436
0,445,45.312930915426975
0,446,41.65304585795572
0,447,43.24247852748251
0,448,46.62283246802049
0,449,50.19848059894851
0,450,48.29494295209817
0,451,52.58182881755547
0,452,49.95290418341749
0,453,47.850228661595786
0,454,48.89007685337822
0,455,46.69141306027477
0,456,47.11985368974544
0,457,38.65657861631859
0,458,38.34555946910117
0,459,37.00589902767503
0,460,36.21440792618393
0,461,30.32279176456778
0,462,30.15516529533184
0,463,29.369442635133737
0,464,25.265831504387545
0,465,24.429014411735793
0,466,24.14548606296687
0,467,22.893118437162123
0,468,22.179436715602016
0,469,21.646550926587185
0,470,24.819725529761776
0,471,26.32905154656183
0,472,27.297200572636235
0,473,26.81644674257268
0,474,29.122236271547234
0,475,29.519454307595215
0,476,30.24680512611308
0,477,28.84067062638646
0,478,26.817812241953085
0,479,26.49901344315429
0,480,23.044390765869508
0,481,23.565022460426473
0,482,25.24062233831392
0,483,26.42611843641871
0,484,25.81857325899066
0,485,25.604526121822808
0,486,29.836932096008685
0,487,32.02430017975147
0,488,32.13403296495187
0,489,30.697861901802405
0,490,36.7090886479448
0,491,35.510394669650815
0,492,33.109412494632004
0,493,31.704650589870106
0,494,31.806520076306906
0,495,33.294937170400075
0,496,29.583163474123523
0,497,27.619765613705802
0,498,28.559169519152867
0,499,31.221574103959576
0,500,24.010869878607448
0,501,25.152553975907963
0,502,28.346641407069313
0,503,26.60283791098734
0,504,27.298261711769122
0,505,34.00985151255461
0,506,36.435057680679506
0,507,38.48289127565596
0,508,39.797983857328326
0,509,41.59532242015226
0,510,41.41395650654984
0,511,40.80632854150615
0,512,40.627408353712724
0,513,41.95204473047549
0,514,41.41105272391677
0,515,33.92518444705216
0,516,34.1531435078589
0,517,37.315006454872574
0,518,43.49020921587349
0,519,40.05345096509358
0,520,41.68548269175616
0,521,42.74326046953395
0,522,39.451506083569036
0,523,39.16200787760321
0,524,40.37663480219853
0,525,42.795725711289435
0,526,41.379094056092036
0,527,37.25867101837542
0,528,36.46297645409586
0,529,43.605852451568566
0,530,44.263480910066605
0,531,43.58764068968091
0,532,46.46787992413066
0,533,44.30449450210949
0,534,42.39437470459707
0,535,40.12061883605249
0,536,38.304299576350104
0,537,36.703042266408595
0,538,29.564956614675765
0,539,24.100189927990158
0,540,22.987418342722716
0,541,22.463687606012694
0,542,21.746712191490122
0,543,26.370954117850932
0,544,27.142142830079358
0,545,29.44195930468454
0,546,28.98070384717861
0,547,30.56553705696363
0,548,35.7537959224298
0,549,35.61871899093645
0,550,45.45006170758973
0,551,47.32219080422031
0,552,44.90347706918279
0,553,43.502272694488475
0,554,46.475482655259405
0,555,54.66304373316662
0,556,54.584825863148104
0,557,52.01609525163091
0,558,48.22477449691391
0,559,47.612967915907596
0,560,36.564339610827496
0,561,38.87381739943631
0,562,42.01336930103038
0,563,41.77103879087094
0,564,37.85229577288264
0,565,30.096731484058314
0,566,29.1805747952187
0,567,31.965032800413912
0,568,31.123081580901708
0,569,32.11120356507463
0,570,32.39656483159051
0,571,28.082894916518683
0,572,24.494005259925125
0,573,30.513691117399883
0,574,36.9035130564672
0,575,36.52536557123363
0,576,38.85357217094668
0,577,39.376060922388405
0,578,43.37371556395384
0,579,44.833284941944264
